year,acs_occ_code,employment_weight,employment_n,wage_weight,wage_n,weighted_log_wage,weighted_real_wage,mean_log_real_wage_2024,mean_real_wage_2024,acs_occ_title,soc_major,llm_exposure_main,complementarity_theta,complementarity_no_jobzone,m_index,m_no_jobzone,llm_exposure_model_robustness,m_index_oews_weighted,m_model_rated,llm_exposure_main_z,complementarity_theta_z,complementarity_no_jobzone_z,m_index_z,m_no_jobzone_z,m_model_rated_z,m_index_oews_weighted_z,ec_interaction,post,log_employment,employment_share,log_employment_share,balanced_5year,baseline_employment_weight,baseline_wage_weight,llm_exposure_main_z_post,complementarity_theta_z_post,ec_interaction_post,m_index_z_post,m_no_jobzone_z_post,m_model_rated_z_post,m_index_oews_weighted_z_post
2019,3840,17767,191,17631.0,188.0,186823.98915914164,957247232.8914986,10.596335384217664,54293.4168732062,Fish and game wardens and parking enforcement officers,33.0,0.2398018648018647,0.6563194444444445,0.6675833333333334,0.1479367189523439,0.1519762771950271,0.3023018648018648,0.1492007996941221,0.19840659196127944,-0.2581400202010183,0.6882628097001721,0.7986375408028425,-0.22148465310969845,-0.156649793141641,-0.01098139030043016,-0.22796906702913242,-0.177668175599612,0,9.785098083035907,0.00012463240210684948,-8.990141936406172,True,16234,15668.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2019,3870,773426,7508,772637.0,7499.0,8679403.168777991,68275835199.34841,11.23348114156841,88367.2865774593,Police officers,33.0,0.3424158456486042,0.7168576388888889,0.7402291666666667,0.2474261760798667,0.2558215098180076,0.300595238095238,0.1730035403568822,0.2154839926421957,0.24729962579026046,1.4532653566918987,1.6826195510110438,0.6003797926270362,0.7564496816734645,0.12266852701119299,-0.03154157541145498,0.35939197888385593,0,13.558585275381839,0.005425448316085562,-5.216654744060239,True,820922,820112.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019,3900,9587,97,9529.0,96.0,99992.86617644384,432004170.8923106,10.49353197360099,45335.7299708585,Animal control workers,33.0,0.1333333333333333,0.6608333333333333,0.713,0.088111111111111,0.0950666666666666,0.35,0.088111111111111,0.23129166666666662,-0.7825657993259852,0.7453034355154419,1.351284739613819,-0.71569319991356,-0.6570496109555088,0.24638140145469864,-0.7320998502056978,-0.5832489787545446,0,9.168163293076997,6.72511306916399e-05,-9.607076726365081,True,9065,8759.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2019,3910,94509,865,91217.0,832.0,1006438.4834652044,6909564033.323599,11.033453012763019,75748.64371031275,Private detectives and investigators,33.0,0.3888888888888888,0.5875694444444445,0.5850833333333334,0.2284992283950616,0.2275324074074073,0.3888888888888888,0.2284992283950616,0.22849922839506168,0.4762091596537756,-0.18050979887087418,-0.2052537010739798,0.44402769444921564,0.5077067793594912,0.22452742314318266,0.42642580537807645,-0.08596041962957104,0,11.456450347042212,0.0006629641296063623,-7.318789672399864,True,106922,105925.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
2019,3930,919176,7460,912983.0,7412.0,9435006.661263015,39189177706.84048,10.33426324615356,42924.323571019915,Security guards and gambling surveillance officers,33.0,0.2812499999999999,0.5974305555555556,0.6369166666666666,0.1678059895833333,0.1788671874999999,0.3020833333333333,0.1514159482082083,0.1804738136574074,-0.053981380133895605,-0.05589797016674443,0.42547392766074893,-0.0573481951792854,0.07979896292130292,-0.151325602060857,-0.20968898439716352,0.0030174495762841868,0,13.731232895515246,0.006447859111778324,-5.044007123926832,True,849193,841306.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
2019,3940,40800,369,40395.0,368.0,390277.8891325379,987268179.5169,9.661539525499142,24440.355972692163,Crossing guards and flaggers,33.0,0.2631578947368421,0.6011111111111112,0.6413333333333334,0.158187134502924,0.1687719298245614,0.1052631578947368,0.158187134502924,0.06327485380116957,-0.14309659819667858,-0.009387921425061885,0.4792176002056719,-0.136807820626328,-0.008967504722259993,-1.0685396199586918,-0.15381108537741395,0.0013433796200640708,0,10.616437360392252,0.0002862048745404097,-8.158802659049824,True,37314,37023.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019,3945,44983,357,44882.0,356.0,482092.7958819573,2493373551.6877165,10.741339420746787,55553.976019065914,Transportation security screeners,33.0,0.23,0.5380555555555556,0.5656666666666668,0.1237527777777778,0.1301033333333333,0.26,0.1237527777777778,0.13989444444444446,-0.30642048875537975,-0.8062015866599204,-0.44152305396014063,-0.42126382552681363,-0.34897613348779516,-0.468904924652434,-0.4379739224565474,0.24703668421969543,0,10.714039919598678,0.0003155478890061581,-8.0612000998434,True,37344,37344.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019,3960,170844,1807,170280.0,1801.0,1481675.80513726,2382197926.4697294,8.701408298903335,13989.886812718636,Other protective service workers,33.0,0.2507317073170731,0.6243750000000001,0.6692499999999999,0.1544272357723577,0.1652541463414634,0.2290243902439024,0.1510619255789629,0.14299710365853657,-0.2043035382124832,0.2845906885459499,0.818918171951867,-0.1678676653118033,-0.03989898005143382,-0.4446231176516212,-0.212610487346081,-0.05814288461226438,0,12.048506138401747,0.0011984408231858273,-6.726733881040332,True,164387,163845.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2019,40,53596,569,51924.0,547.0,589670.6158679845,6358718341.315102,11.356417376704115,122462.02798927473,Advertising and promotions managers,11.0,0.5465116279069767,0.638888888888889,0.6066666666666667,0.3491602067183462,0.3315503875968992,0.4767441860465116,0.3491602067183462,0.30458656330749356,1.2526022081650543,0.46799823924428113,0.057380472305915524,1.4407862549528578,1.4223252041376615,0.8199966171682475,1.4221570803593084,0.5862156278947439,0,10.889229717408499,0.0003759665798006813,-7.886010302033579,True,63179,60299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4000,509189,4229,493568.0,4064.0,5154193.932905657,21925524716.36074,10.442723055193321,44422.50047888182,Chefs and head cooks,35.0,0.2619047619047618,0.6917361111111111,0.7100833333333334,0.1811689814814814,0.1859742063492063,0.2619047619047618,0.1811689814814814,0.18116898148148142,-0.14926908083306226,1.1358123353276808,1.3157936351030235,0.05304106863666666,0.14229018196716728,-0.14588512994562347,0.03584214063962175,-0.1695416632932168,0,13.140574542918303,0.003571871908391095,-5.634665476523774,True,451252,432891.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2019,4010,540830,4523,529685.0,4426.0,5410615.787636264,18616326936.820488,10.214780081815162,35146.03384430461,First-line supervisors of food preparation and serving workers,35.0,0.2555555555555555,0.6638888888888889,0.7166666666666666,0.1696604938271604,0.183148148148148,0.5111111111111112,0.1696604938271604,0.339320987654321,-0.18054299285740402,0.7839155514519333,1.3959021281416768,-0.04202847039160492,0.1174409694033908,1.0918326552491462,-0.05912941722757848,-0.14153045980659432,0,13.200860275545082,0.0037938279974923965,-5.574379743896996,True,484219,473662.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
2019,4020,2303041,18462,2266780.0,18103.0,22055855.482188303,55400955769.00866,9.73003797553724,24440.376114580446,Cooks,35.0,0.1028288615294059,0.5338194444444445,0.5605833333333334,0.0540430454047514,0.0545958718791386,0.0910568499534016,0.0423815039211111,0.04860791705498599,-0.9328198807143296,-0.8597320201173283,-0.503378978964672,-0.9971233408298094,-1.012904767060807,-1.1833249388704146,-1.1094745466853675,0.8019751204521358,0,14.649740981510181,0.016155430403588716,-4.125499037931897,True,1990951,1948753.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019,4030,981931,8156,975554.0,8086.0,9204408.675371684,19213987013.421234,9.435058105826725,19695.46228442632,Food preparation workers,35.0,0.0462962962962962,0.5280555555555556,0.5936666666666668,0.0244470164609053,0.0274845679012345,0.037037037037037,0.0244470164609053,0.01955761316872426,-1.2112790099930058,-0.9325685115429818,-0.1008084506564916,-1.241610793332085,-1.251291419952744,-1.4106763247645875,-1.2574754191550008,1.129600663412434,0,13.797276320102135,0.0068880744770181135,-4.977963699339943,True,848485,841177.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019,4040,460095,3881,453646.0,3813.0,4613472.706638693,15657762491.337538,10.169763883377552,34515.376507976565,Bartenders,35.0,0.1388888888888889,0.4751388888888889,0.4901666666666666,0.065991512345679,0.0680787037037037,0.1944444444444444,0.065991512345679,0.09238811728395059,-0.7552011263046859,-1.6012601557158486,-1.3602356450110527,-0.8984192123388665,-0.8943517401469228,-0.8406955042266473,-0.914637540408783,1.2092734731034256,0,13.039188268881729,0.003227486072344848,-5.736051750560348,True,443987,437741.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019,4055,682482,5839,675885.0,5772.0,6135761.316243715,10132559219.590929,9.078114348215621,14991.543264891112,Fast food and counter workers,35.0,0.1154057017543859,0.4677083333333333,0.52125,0.0539762084247075,0.0601552220394736,0.0970394736842105,0.0539762084247075,0.045386170504385946,-0.8708708790427435,-1.6951578012886797,-0.9820018740817037,-0.9976754690567036,-0.9640220250851121,-1.2085387385658142,-1.0137915010244594,1.4762635645244369,0,13.433491432067088,0.004787492038874703,-5.3417485873749895,True,919424,912424.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019,410,545886,5160,490058.0,4587.0,5378359.429874718,42351746419.143654,10.974944659356073,86421.90601754008,"Property, real estate, and community association managers",11.0,0.4318181818181818,0.6654166666666668,0.6385000000000001,0.2873390151515152,0.2757159090909091,0.4431818181818182,0.2873390151515152,0.2949005681818182,0.6876634511819969,0.8032216094201804,0.44474052725232627,0.9300925512297293,0.9313789015231623,0.7441927830944872,0.9119897109652834,0.5523461439978392,0,13.210165441718331,0.0038292949544942666,-5.565074577723745,True,542360,481856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4110,2148624,17757,2129513.0,17544.0,20444857.701747067,47884323706.23145,9.600719836764117,22486.044323857826,Waiters and waitresses,35.0,0.2244897959183673,0.480625,0.4967499999999999,0.1078954081632652,0.1115153061224489,0.183673469387755,0.1078954081632653,0.08827806122448975,-0.33356177669079107,-1.5319338566480578,-1.2801271519723973,-0.5522586933786815,-0.512418570424004,-0.8728613275130285,-0.5688337835609568,0.5109945789963017,0,14.580338195216422,0.015072222116532186,-4.1949018242256555,True,1847204,1821268.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019,4120,181803,1660,181033.0,1653.0,1742987.6560452986,4102087778.9987125,9.628010672337632,22659.337131897017,"Food servers, nonrestaurant",35.0,0.1111111111111111,0.5924305555555557,0.6309166666666668,0.0658256172839506,0.0701018518518518,0.1296296296296296,0.0658256172839506,0.07679655349794239,-0.8920244914111818,-0.11908143260827374,0.3524636555242554,-0.8997896414968335,-0.8765624255593758,-0.9627170723618684,-0.9160065571665066,0.1062235543589103,0,12.110678962239529,0.001275316294266424,-6.6645610572025475,True,185866,184708.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019,4130,306695,2627,305940.0,2618.0,2813666.571992124,5291855330.164751,9.196792089926534,17297.036445593094,Dining room and cafeteria attendants and bartender helpers,35.0,0.0,0.493125,0.55175,0.0,0.0,0.0,0.0,0.0,-1.4393179518371648,-1.3739752005442316,-0.6108663240545152,-1.4435631831999405,-1.4929601406272035,-1.5637367015544625,-1.4592196715916386,1.9775871715223812,0,12.633609047393648,0.0021514118626757587,-6.14163097204843,True,263017,259968.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019,4140,330051,2697,327839.0,2670.0,3004872.666228551,5367894371.104719,9.165696168633234,16373.568645294548,Dishwashers,35.0,0.0,0.4440277777777777,0.4928333333333333,0.0,0.0,0.0,0.0,0.0,-1.4393179518371648,-1.9944016997964849,-1.3277866351726095,-1.4435631831999405,-1.4929601406272035,-1.5637367015544625,-1.4592196715916386,2.870578169691637,0,12.70700246695629,0.0023152501236994305,-6.068237552485788,True,269609,266955.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019,4150,334105,2890,331465.0,2866.0,2895068.248612067,3887664764.2177706,8.73415971101645,11728.733845859353,"Hosts and hostesses, restaurant, lounge, and coffee shop",35.0,0.3285714285714285,0.5485416666666666,0.57825,0.180235119047619,0.1899964285714285,0.2285714285714285,0.180235119047619,0.12538095238095234,0.17910699542252784,-0.6736918251506009,-0.28840428878498964,0.04532659964909437,0.17765713051101398,-0.5824893658933212,0.028135622386177103,-0.1206629186434431,0,12.719210593812033,0.0023436882256942055,-6.056029425630045,True,311612,305334.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2019,420,381154,3832,375350.0,3788.0,4141223.5081881215,29886774824.60485,11.032965254264344,79623.75069829453,Social and community service managers,11.0,0.4464285714285714,0.6738888888888889,0.6486666666666666,0.3008432539682539,0.2895833333333333,0.3928571428571428,0.3008432539682539,0.2647420634920634,0.7596289873743743,0.9102824763349947,0.5684523772613878,1.0416486303426096,1.053313606400444,0.5081684762728904,1.0234308174563567,0.69147695572299,0,12.850958771917302,0.00267372874388665,-5.924281247524776,True,499847,494147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4200,244453,2091,203699.0,1796.0,2174763.3371318122,11349705207.657522,10.676357454537392,55718.02123553637,First-line supervisors of housekeeping and janitorial workers,37.0,0.2551020408163265,0.6202777777777778,0.6643333333333333,0.1582341269841269,0.1694727891156462,0.2653061224489795,0.1582341269841269,0.16456349206349202,-0.18277684371628547,0.23281535126747227,0.7590903100622394,-0.13641962422207868,-0.0028049276405346943,-0.27584180948370884,-0.15342328905856317,-0.04255325507336688,0,12.406778340379839,0.0017147951028437935,-6.368461679062238,True,212034,174078.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2019,4210,155006,1336,113746.0,1039.0,1224446.914608763,6951049961.07072,10.76474702063161,61110.28045883565,"First-line supervisors of landscaping, lawn service, and groundskeeping workers",37.0,0.2454545454545454,0.7269444444444444,0.7523333333333333,0.1784318181818181,0.1846636363636363,0.3545454545454545,0.1784318181818181,0.25773484848484846,-0.2302969438052206,1.5807292166867917,1.8299076347308492,0.0304298567241798,0.1307664871830546,0.4533291172979859,0.013254232435336919,-0.3640371075865884,0,11.951219104829603,0.00108734001919144,-6.824020914612475,True,158433,125083.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2019,4220,2294298,19890,2173441.0,18792.0,21790758.146505762,71158615650.78642,10.02592577691585,32740.07237867806,Janitors and building cleaners,37.0,0.0277777777777777,0.5531944444444443,0.5838333333333332,0.0153665123456789,0.0162175925925925,0.0,0.0153665123456789,0.0,-1.3024945867306696,-0.6148961031563994,-0.22046417443575222,-1.3166231986375527,-1.3503606692309156,-1.5637367015544625,-1.3324105147076106,0.8008988457629936,0,14.645937472332292,0.016094099785497865,-4.129302547109785,True,2067984,1936108.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019,4230,1405276,10645,1067241.0,8141.0,10494284.900958352,28396885631.3863,9.833097586166904,26607.753667059547,Maids and housekeeping cleaners,37.0,0.0588235294117647,0.4161111111111111,0.4593333333333333,0.0244771241830065,0.0270196078431372,0.0,0.0244771241830065,0.0,-1.1495743551410562,-2.347176031761697,-1.735427321268046,-1.2413620788747797,-1.2553797615562534,-1.5637367015544625,-1.25722696102934,2.698253373114996,0,14.15574428273906,0.009857765717515902,-4.619495736703017,True,1140753,859438.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019,4240,85148,751,79332.0,701.0,834100.8561437648,3571959763.819842,10.514053044720477,45025.45963570617,Pest control workers,37.0,0.2291666666666666,0.5915972222222222,0.6299166666666666,0.1355743634259258,0.1443559027777777,0.25,0.1355743634259258,0.14789930555555555,-0.31052518970857496,-0.12961200968186382,0.3402952768348367,-0.32360784049122204,-0.223654890078032,-0.40625785993920943,-0.34041858424113774,0.040247793894970414,0,11.35214619785257,0.0005972983494452648,-7.423093821589509,True,98197,92697.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019,425,12048,128,12048.0,128.0,135591.87936015366,1255050327.4272404,11.254306055789646,104170.84390996351,Emergency management directors,11.0,0.6,0.7083333333333333,0.69,0.4249999999999999,0.414,0.4222222222222222,0.4249999999999999,0.29907407407407405,1.516066734463144,1.345546328709983,1.07141202975725,2.067285096838405,2.1472953918140494,0.7768551728704024,2.048010236102215,2.039938028636216,0,9.396653950039674,8.451461589369745e-05,-9.378586069402402,True,15179,15179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4251,1149069,9003,925214.0,7186.0,9261790.728327967,29932058724.558853,10.010430806632808,32351.49784218446,Landscaping and groundskeeping workers,37.0,0.024390243902439,0.5097916666666666,0.57175,0.0124339430894308,0.0139451219512194,0.024390243902439,0.0124339430894308,0.012433943089430882,-1.3191803629631687,-1.1633636590724628,-0.36749875026619455,-1.340848623883181,-1.3703422485173138,-1.4664270759966984,-1.3566109725944266,1.5346864940333713,0,13.954462607247152,0.008060518357433186,-4.820777412194926,True,1048623,821381.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019,4252,95397,817,81230.0,689.0,848079.3826492699,3730295564.845983,10.4404700560048,45922.63406187348,Tree trimmers and pruners,37.0,0.0609756097560975,0.6863888888888888,0.7436666666666666,0.0418529810298102,0.0453455284552845,0.0609756097560975,0.0418529810298102,0.04185298102981025,-1.1389739796521745,1.0682411324388208,1.7244483527559098,-1.0978232621105601,-1.0942419985237695,-1.2361899303336004,-1.1138360791354178,-1.2166988538419894,0,11.465802410401045,0.00066919329452283,-7.309437609041034,True,101601,85373.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2019,4255,20683,191,19147.0,174.0,187766.99303457307,543571520.9527181,9.806601192592733,28389.383242947624,Other grounds maintenance workers,37.0,0.0555555555555555,0.6095833333333334,0.6515000000000001,0.0338657407407407,0.0361944444444444,0.0555555555555555,0.0338657407407407,0.03386574074074071,-1.1656712216241736,0.09767294548975385,0.6029294502147348,-1.1638044123014604,-1.174706453109024,-1.2986990922445885,-1.1797492274219161,-0.11385454168867268,0,9.937067385799324,0.0001450876328460611,-8.838172633642754,True,17366,16798.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2019,4330,116553,996,99204.0,877.0,1055900.5800799646,5300984706.603805,10.643729890729855,53435.19118789368,Supervisors of personal care and service workers,39.0,0.3469042300711991,0.6285763888888889,0.6542916666666667,0.2201522435897436,0.2289970159151193,0.4049688212573875,0.2364634053277346,0.2545538392785585,0.26940779677153665,0.3376823479586234,0.6368995073893541,0.37507475974978777,0.5205849175794409,0.4284341332584505,0.49214862779792656,0.09097425737217213,0,11.666101384158374,0.00081759893976246,-7.109138635283704,True,47713,46090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4340,48187,504,37249.0,366.0,378125.2447899352,1482002000.3619115,10.151285800690896,39786.356690432265,Animal trainers,39.0,0.1379310344827586,0.6633333333333333,0.716,0.0914942528735631,0.0987586206896551,0.1034482758620689,0.0914942528735631,0.06862068965517237,-0.7599191733773238,0.776895166736208,1.387789875682067,-0.6877456765304285,-0.6245866736180629,-1.0267024262780755,-0.7041811302733683,-0.5903775329070173,0,10.782844554116963,0.00033802338944800787,-7.992395465325115,True,52773,39897.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2019,4350,297852,2828,248522.0,2303.0,2401159.016862868,6511223348.118219,9.661756371117518,26199.786530440844,Animal caretakers,39.0,0.1818181818181818,0.6317361111111112,0.6780833333333334,0.1148611111111111,0.1232878787878787,0.2727272727272727,0.1148611111111111,0.17229166666666668,-0.5437468347764653,0.3776107860293135,0.9264055170417103,-0.4947162787582044,-0.4089036603360874,-0.2153601286949987,-0.5113506736626132,-0.20532466968089236,0,12.604351997823613,0.002089379762049267,-6.170888021618465,True,325100,263366.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2019,440,4111599,40507,3746732.0,37539.0,42735245.15354041,472153766352.89435,11.406005327720374,126017.49107032325,Other managers,11.0,0.4447242052871458,0.671328125,0.6822604166666667,0.2998144145466501,0.3054285576832417,0.4739426174077801,0.3102974077180496,0.3181710087019574,0.7512338913840111,0.8779228905359477,0.9772338488589584,1.0331495736043192,1.1926388856336008,0.9263102206034128,1.1014493840051083,0.6595254293924192,0,15.229322561906553,0.028842148920477303,-3.545917457535524,True,4374737,4074468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,4400,111812,936,108229.0,902.0,1134812.5940986534,5198848524.097403,10.485291318395747,48035.633001297276,Gambling services workers,39.0,0.1897089397089396,0.4951736111111111,0.5142083333333334,0.0936323342573342,0.0971820859320859,0.2021829521829521,0.0785711599193692,0.1001156625375375,-0.5048797930537171,-1.3480875319049936,-1.0676875406863409,-0.6700833721803232,-0.6384489667903509,-0.7802187488081346,-0.8108264434706778,0.6806221541264894,0,11.624574168469136,0.0007843416527478502,-7.150665850972941,True,90117,85563.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019,4420,50408,435,50327.0,434.0,446266.2901281961,720845424.0212725,8.867333441854196,14323.234526621347,"Ushers, lobby attendants, and ticket takers",39.0,0.1999999999999999,0.4545138888888889,0.4654166666666667,0.0909027777777777,0.0930833333333333,0.1428571428571428,0.0909027777777777,0.06493055555555552,-0.45418972307039573,-1.8618919382871626,-1.661403017574098,-0.6926317455250726,-0.6744888383452231,-1.0555818867122222,-0.7090621635571204,0.8456521838376487,0,10.827905171621891,0.0003536033165645336,-7.947334847820186,True,40530,40466.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019,4435,225769,2060,222961.0,2034.0,2040295.917277862,4343052038.900233,9.150909429352497,19478.976318280926,Other entertainment attendants and related workers,39.0,0.2056036481439707,0.5142881944444444,0.5471458333333333,0.1098649182234531,0.1190434561704723,0.1804404153194475,0.1936782486451549,0.09279837539944431,-0.426588163216885,-1.1065424202795588,-0.6668915676037012,-0.5359889263026136,-0.4462243920149097,-0.8374847718536913,0.1390724369214298,0.4720378985886234,0,12.327267631635767,0.0015837301058851411,-6.447972387806311,True,228449,223314.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
2019,4461,10135,94,9981.0,92.0,98881.9968767791,278445231.53024507,9.90702303143764,27897.528457092983,"Embalmers, crematory operators and funeral attendants",39.0,0.1327777777777777,0.6845138888888889,0.7214166666666668,0.0872601851851851,0.0929788888888889,0.0864814814814814,0.1317844775711159,0.059197775205761256,-0.7853022666281154,1.0445473340232472,1.453701926916406,-0.7227225453805647,-0.6754072066223281,-1.1004473574024956,-0.37169388075110293,-0.8202853890088112,0,9.2237500588861,7.109525498693755e-05,-9.551489960555978,True,16316,16142.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2019,4465,32861,356,31590.0,339.0,344396.0327929144,2255175410.8087306,10.902058651247687,71388.90189328049,"Morticians, undertakers, and funeral arrangers",39.0,0.0930232558139534,0.7257638888888889,0.7509166666666667,0.0675129198966407,0.0698527131782945,0.1627906976744186,0.0675129198966407,0.11814760981912144,-0.9811187756665748,1.5658108991658752,1.812669098254177,-0.8858511392011459,-0.8787530739525209,-0.639098427971232,-0.9020824202569615,-1.5362464723150022,0,10.400041823264546,0.0002305141760360883,-8.37519819617753,True,34992,33685.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2019,4500,108472,792,71198.0,479.0,711411.4974825155,2342812122.3016157,9.992015189787853,32905.58895336408,Barbers,39.0,0.0735294117647058,0.581388888888889,0.5776666666666668,0.0427491830065359,0.0424754901960783,0.1617647058823529,0.0427491830065359,0.09404820261437907,-1.0771384559670294,-0.25861157883332136,-0.2955025096871482,-1.0904198993610201,-1.1194779228024976,-0.8277034645545945,-1.1064403464857546,0.27856047671971945,0,11.594247354142144,0.0007609121360575323,-7.180992665299932,True,122179,73689.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019,4510,785576,7034,527407.0,4525.0,5324725.371116164,18161275406.45764,10.09604607279798,34435.02912638179,"Hairdressers, hairstylists, and cosmetologists",39.0,0.0526315789473684,0.6246527777777778,0.6295833333333334,0.032876461988304,0.0331359649122806,0.0789473684210526,0.032876461988304,0.049314692982456124,-1.1800736811090677,0.2881008809038118,0.3362391506050331,-1.1719766654931565,-1.2015993203501292,-1.1777936202564647,-1.187913058075074,-0.3399802670589263,0,13.574172485657568,0.005510678444165609,-5.201067533784509,True,723823,457294.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2019,4521,266727,2209,208486.0,1665.0,2087486.7799748103,6127885928.885059,10.012599311103912,29392.31377111681,Manicurists and pedicurists,39.0,0.0555555555555555,0.4929166666666666,0.5115,0.0273842592592592,0.0284166666666666,0.0833333333333333,0.0273842592592592,0.04107638888888887,-1.1656712216241736,-1.376607844812629,-1.1006435663035103,-1.2173467607987773,-1.2430955801275125,-1.2422676395446388,-1.2332363937701887,1.604672148160158,0,12.493980942391284,0.001871043322831859,-6.281259077050795,True,268373,200892.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019,4522,81348,732,64373.0,564.0,649720.8530729148,2180180461.278371,10.093064686637485,33867.933159529166,Skincare specialists,39.0,0.106060606060606,0.5595833333333333,0.5515,0.0593497474747474,0.0584924242424242,0.1969696969696969,0.0593497474747474,0.11022095959595955,-0.9169014668850904,-0.5341616789255532,-0.613908418726869,-0.9532856329824648,-0.9786428194813445,-0.7011334042933373,-0.9694474142798458,0.48977362696064247,0,11.306491527218967,0.0005706420130910109,-7.468748492223112,True,101415,79460.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019,4525,28982,246,22441.0,196.0,224573.240674891,759352527.5817795,10.007274215716368,33837.73127676037,Other personal appearance workers,39.0,0.1576655052264808,0.5764236111111112,0.5917083333333333,0.0959695000967866,0.0976721109175377,0.2421602787456445,0.0570391765100066,0.13958690234223767,-0.6627142523302605,-0.3213562672301192,-0.12463819225660008,-0.6507764670800741,-0.6341402320939127,-0.471311788395797,-0.9885149521419352,0.21296737836905183,0,10.274430226605869,0.00020330366847868024,-8.500809792836208,True,27739,19693.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019,4530,93993,717,93565.0,712.0,966415.3824249419,3799354119.9110336,10.328812936727855,40606.57425224211,"Baggage porters, bellhops, and concierges",39.0,0.4888888888888889,0.6279861111111111,0.6535833333333334,0.3066635802469135,0.3148851851851851,0.3074074074074074,0.3384038871827702,0.19304758230452676,0.9687732740371608,0.3302231891981652,0.628280239151018,1.0897292950595365,1.2757899498417786,-0.05292168384273505,1.333392643719582,0.3199114001624993,0,11.45097559039415,0.0006593444797224689,-7.324264429047928,True,87101,87092.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2019,4540,65189,754,61181.0,699.0,566024.1373668232,1339472131.2622733,9.251632653386233,21893.5965620417,Tour and travel guides,39.0,0.3730769230769231,0.6471180555555556,0.6765416666666667,0.241424813034188,0.2524020833333333,0.3246153846153846,0.241424813034188,0.2100644764957265,0.39832509028546315,0.5719876878459664,0.9076459332288606,0.5508036158580792,0.7263830483917936,0.08025470195794404,0.5330916807210704,0.2278370474034179,0,11.08504602202489,0.0004572894501572247,-7.690193997417188,True,59360,55088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
